Star Number,RA (Decimal Degrees),DEC (Decimal Degrees),ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
8936,20.045798591357865,70.73176806103243,20.03868214996,70.73169769912,0.0082452,0.0067307,99.54,533294892166868864,20.0386366733,0.3995,70.7316842268,0.3429,0.0941,0.4997,0.1883,4.538,-3.377,0.511,-3.031,0.422,314,1.5491,365.96,1.392,1.35,95,1.3711,0.1077,23,1.062,false,173.74,0.74197,20.087618,68.0135,6.74199,20.757055,188.882,19.05742,1.479,1.699635,,,0,,,192870200386158826,,,,0.005394,0.107662,0.027758,20.083706,0.005379,174.367,0.184,8.2073,6.7768,-0.0666,8.457912
8941,1.649085504163561,71.21911263131744,1.65426209046,71.21954941743,0.043111,0.0269094,94.43,531259936662759168,1.6542421716,1.5937,71.21953025411,1.1173,-3.8775,1.6516,-2.3477,4.547,-1.443,2.674,-4.312,1.685,114,0.963,124.83,0.0,9.669E-16,95,1.3708,0.3875,12,1.063,false,89.4556,1.13611,20.808348,56.1688,8.13631,20.964804,78.4003,20.012102,1.504,0.952702,,,0,,,193460016542594193,,,,0.014062,0.157299,0.115677,20.811911,0.014106,89.1625,0.292,43.0323,27.0351,-0.0752,6.202331
8943,311.4332068523358,-64.22594570538368,311.43472173579,-64.22797728531,0.0039963,0.0032666,163.15,6450370657536228480,311.43471177661,0.1613,-64.22801498896,0.2234,-0.0931,0.3032,-0.307,8.539,-0.974,0.208,-8.483,0.243,530,0.0145,549.86,0.0,0.0,31,,,27,1.0,false,301.789,0.705547,19.488108,128.794,6.59422,20.063805,233.904,18.825302,1.202,1.238503,,,0,,,,,485999997,,0.003746,0.05566,0.025275,19.488108,0.003746,301.789,-0.039,3.3341,3.9402,-0.1119,7.688491
8958,178.87946544164654,75.86823757806235,178.88109392059,75.8701356167,0.008074,0.0074859,75.32,1079453305870403712,178.88111815237,0.3743,75.87004394223,0.3342,1.3239,0.3824,3.4625,20.67,1.331,0.497,-20.627,0.469,258,1.3088,297.99,1.371,1.523,95,1.3132,0.1209,23,1.058,false,209.287,0.842665,19.885511,71.239,8.14263,20.706749,257.225,18.722113,1.569,1.984636,,,0,,,199041788810334878,,,,0.005167,0.124131,0.039497,19.876962,0.005138,210.941,0.237,8.0375,7.5251,0.0371,6.981229
8959,292.2395642237424,-20.783968386524677,292.23750386734,-20.78493092223,0.015612,0.0097677,53.56,6773180846181617920,292.23751193796,0.6854,-20.78492881117,0.7068,0.8094,0.7754,1.0439,1.763,1.698,0.858,0.475,0.743,193,-2.2089,156.79,0.0,0.0,95,1.4184,0.1994,14,0.886,false,140.902,0.951493,20.315075,61.0331,7.9054,20.874628,132.856,19.439442,1.376,1.435186,,,0,,,83052922375088368,,259773280,,0.007832,0.140659,0.08825,20.31478,0.007831,140.94,0.114,13.8348,12.1548,0.4215,7.752131
8964,72.16021415898115,46.433605539140956,72.15832455966,46.43452101809,0.0031413,0.0023931,59.51,254765404029782016,72.15831777948,0.135,46.43450960142,0.0986,0.4598,0.1626,2.8276,2.776,-1.051,0.182,-2.569,0.159,357,0.4269,378.81,0.0,0.0,31,,,19,1.015,false,886.333,1.2042,18.318375,260.398,7.99914,19.29945,911.263,17.348785,1.322,1.950665,,,0,,,163720721583352085,,,683134417,0.003125,0.033469,0.008766,18.318375,0.003125,886.333,-0.006,2.9667,2.6063,0.2341,5.730747
8965,224.06305966291046,-81.99530240007233,224.05013011545,-81.99627452056,0.0305077,0.0186247,142.0,5771866159500665856,224.04980104692,0.8986,-81.99630186433,0.8153,1.547,0.9937,1.5568,12.005,-10.309,1.467,-6.152,1.686,174,1.2471,205.24,2.649,1.53,95,1.4587,0.2585,15,1.067,false,92.5663,0.850405,20.771235,22.2319,3.23009,21.9711,93.9226,19.81597,1.255,2.15513,,,0,,,,,,,0.010348,0.157772,0.096728,20.759703,0.010247,93.5547,-0.102,23.8357,26.6357,-0.4461,7.365858
8969,282.22360085002094,55.92599576888472,282.22647274962,55.9254212395,0.0013778,0.0010456,29.36,2153099025682484480,282.22643816035,0.0532,55.92541152646,0.0683,0.5498,0.0576,9.5413,4.877,-4.36,0.07,-2.185,0.08,275,0.2969,287.86,0.0,0.0,31,,,23,1.012,false,2361.32,1.97894,17.254478,1060.57,11.3581,17.774694,1817.66,16.599115,1.219,1.175579,,,0,,,175112822264431215,,,730262175,0.002902,0.011958,0.010986,17.254478,0.002902,2361.32,-0.015,1.1344,1.3057,0.2323,6.1507
8972,274.61716528346693,-59.69044968361612,274.61267552486,-59.69081977286,0.0121781,0.0058589,131.07,6635584147152279808,274.61266286873,0.4452,-59.69085606624,0.5059,0.0766,0.6332,0.1209,8.292,-1.437,0.608,-8.166,0.55,317,0.1239,336.25,0.0,2.276E-15,31,,,16,1.004,false,150.79,0.749351,20.241438,73.5076,5.09661,20.672712,107.2,19.67241,1.198,1.000303,,,0,,,,,,,0.006058,0.075331,0.070076,20.241438,0.006058,150.79,-0.018,9.9556,9.1389,-0.6205,8.265118
8976,178.7595147368325,-48.77949010390845,178.75591987765,-48.77984373029,0.0017916,8.397E-4,36.17,5371204599080274560,178.75583930403,0.0521,-48.77983287371,0.0663,0.6492,0.0912,7.1169,12.193,-11.946,0.079,2.443,0.097,625,70.0226,7911.16,0.687,213.7,31,,,20,3.546,false,29753.7,23.9278,14.503514,20669.0,32.7207,14.550245,28664.0,13.604552,1.658,0.945693,,,0,,,,,409674591,,0.00289,0.003277,0.00395,14.503514,0.00289,29753.7,0.446,1.256,1.5289,0.6214,8.622378
8977,176.84947904342448,-76.0229916181535,176.84953796671,-76.02278044786,0.0049265,0.0042603,38.59,5224824691929981696,176.8493826822,0.206,-76.02277113026,0.2194,0.2737,0.2477,1.1047,8.696,-8.439,0.283,2.096,0.291,366,0.5052,402.14,0.565,0.5863,95,1.2878,0.0646,28,1.018,false,315.507,0.834808,19.439844,83.7559,6.3045,20.531004,343.288,18.40875,1.354,2.122253,,,0,,,,,459935011,,0.003981,0.081773,0.024365,19.428895,0.00396,318.705,0.002,4.5311,4.6786,0.1407,0.761938
8978,242.21646885263308,-38.647478352176336,242.21849949325,-38.64821290566,0.0101064,0.0053328,77.64,5997484193182124800,242.21845872556,0.3935,-38.6482290818,0.2123,0.1135,0.5086,0.2231,8.035,-7.164,0.621,-3.64,0.36,587,-1.7836,546.23,0.0,0.0,95,1.4445,0.0696,17,0.948,false,187.043,0.573612,20.007513,61.8143,3.11662,20.860819,164.542,19.207203,1.21,1.653616,,,0,,,,,115831366,,0.004322,0.054813,0.025646,20.004287,0.004314,187.6,-0.079,9.9378,5.6407,0.275,6.292012
8982,27.762432066210508,-81.2934510977143,27.76814589551,-81.29172872978,0.0020196,0.0018253,116.48,4630447432009195008,27.76811164048,0.099,-81.29173243839,0.0979,0.0963,0.1039,0.9263,1.435,-1.167,0.123,-0.834,0.117,319,-2.0974,274.84,0.0,0.0,31,,,25,0.916,false,957.34,1.30269,18.234701,503.853,10.1035,18.582783,652.91,17.710762,1.208,0.872021,,,0,,,,,491261090,,0.003126,0.02195,0.013122,18.234701,0.003126,957.34,0.003,1.9825,1.8656,-0.0806,6.938566
8984,122.42700502887416,-24.340020962747147,122.42929698402,-24.34091369091,8.887E-4,7.641E-4,7.42,5698051992564764032,122.42927812873,0.0397,-24.34091331004,0.0427,0.4216,0.0608,6.9332,3.866,-3.865,0.047,0.086,0.055,466,-1.5141,432.6,0.0,0.0,31,,,24,0.95,false,2763.47,1.64545,17.08373,1398.87,7.91468,17.4741,1886.77,16.558596,1.189,0.915504,,,0,,,78791224292731208,,46030423,,0.00283,0.006747,0.006522,17.08373,0.00283,2763.47,-0.02,0.7664,0.8868,0.0388,8.175776
8986,49.69463845553454,37.46662570332218,49.69227147017,37.46774881061,0.0021276,0.0016151,98.19,234593385746924800,49.69234971946,0.0885,37.46772783723,0.0721,1.1554,0.0995,11.6077,14.749,13.974,0.132,-4.719,0.103,199,-0.3373,195.37,0.0,0.0,31,,,15,0.981,false,2293.53,2.20815,17.286104,789.893,11.1131,18.094622,2117.04,16.433573,1.267,1.661049,,,0,,,152960496922941914,,,638044815,0.002947,0.015528,0.007531,17.286104,0.002947,2293.53,-0.023,2.1184,1.6271,-0.0784,7.879652
8990,83.37250087607453,-70.58884030186613,83.37276919018,-70.5883934665,0.0024624,0.0022139,151.44,4657108630520401792,83.37279659389,0.1224,-70.58839107624,0.1243,-0.2795,0.1291,-2.1649,2.119,2.049,0.144,0.538,0.148,285,0.8919,314.1,0.0,0.0,31,,,25,1.037,false,905.13,1.52134,18.29559,675.074,9.22521,18.265163,385.834,18.281897,1.172,-0.016733,,,0,,,,,492807060,,0.003305,0.015097,0.019097,18.29559,0.003305,905.13,0.018,2.2731,2.4079,-0.0892,1.640328
8995,98.48987586839063,20.270467176593144,98.48825134208,20.26980829736,0.0015674,0.0012177,85.83,3372742233055327104,98.48825429625,0.0831,20.2697983995,0.0784,0.2982,0.0987,3.0227,2.313,0.624,0.099,-2.227,0.075,147,0.1754,150.5,0.0,0.0,31,,,13,1.008,false,3488.68,3.17011,16.830715,1655.84,14.3258,17.290997,2605.85,16.208021,1.222,1.082975,,,0,,,132320984882714292,,,552102946,0.002927,0.009799,0.007058,16.830715,0.002927,3488.68,-0.003,1.5657,1.2198,0.037,5.976922
8996,302.20190517689656,56.915783136662526,302.20468322437,56.91609567192,0.0020615,0.001773,45.84,2234498555845312384,302.20463715509,0.0979,56.91606926779,0.0932,0.2421,0.0947,2.5563,8.204,-5.658,0.119,-5.941,0.118,316,1.5822,366.87,0.309,1.022,31,,,23,1.063,false,1122.88,1.72808,18.061531,510.064,11.9401,18.56948,900.753,17.361382,1.256,1.208099,,,0,,,176303022046460070,,,735297412,0.003222,0.025569,0.015065,18.061531,0.003222,1122.88,0.019,1.9269,1.9185,0.1496,5.573956
9007,11.570540932633984,50.09276372346466,11.56864645222,50.09370193565,0.0117303,0.0054677,121.6,414765820705739648,11.56864563038,0.3711,50.09369917323,0.3905,0.8354,0.696,1.2004,0.633,-0.119,0.656,-0.622,0.489,475,1.1422,542.67,1.241,0.9551,95,1.2753,0.1211,18,1.037,false,123.459,0.537648,20.45856,52.2693,4.706,21.042925,102.42,19.721937,1.253,1.320988,,,0,,,168110115685833125,,,,0.005472,0.097793,0.055378,20.459543,0.005476,123.347,0.003,10.3939,7.7112,-0.5997,5.527382
9008,342.09485165915345,-82.55341064386879,342.08520816689,-82.55489428596,0.0026598,0.0024322,67.67,6351203676602781056,342.08529255415,0.1139,-82.55492460217,0.1208,1.1528,0.1309,8.8069,7.251,2.46,0.163,-6.821,0.154,357,0.604,384.89,0.174,0.1706,31,,,26,1.022,false,743.043,1.18763,18.509832,166.049,8.9278,19.787952,824.827,17.45699,1.334,2.330963,,,0,,,,,,,0.003256,0.058442,0.012281,18.509832,0.003256,743.043,-0.048,2.6282,2.4663,0.0628,6.983371
9014,61.46223167176059,77.8673906130621,61.47429892928,77.86818322313,0.0038655,0.0037218,171.06,554618919459128832,61.47443792443,0.1869,77.86818314953,0.1806,0.9238,0.2395,3.8571,6.573,6.573,0.231,-0.017,0.241,418,0.031,440.95,0.0,0.0,95,1.3208,0.0579,26,1.0,false,338.261,0.803966,19.364237,107.254,7.49652,20.262506,346.423,18.39888,1.341,1.863627,,,0,,,201440614744202645,,,,0.003775,0.075939,0.020807,19.357727,0.003765,340.296,0.025,3.7254,3.8621,-0.0116,9.565648
9017,284.09339568993096,-25.110889838638244,284.09401354362,-25.1090871713,0.0098313,0.0067576,87.54,4074037240620867968,284.09400754273,0.4162,-25.10912531907,0.385,0.5642,0.555,1.0165,8.67,-1.223,0.617,-8.583,0.422,168,-1.8264,150.13,0.0,0.0,95,1.113,0.1225,13,0.898,false,231.163,1.08157,19.77757,78.0337,6.79207,20.607838,202.928,18.97954,1.215,1.628298,,,0,,,77862840939969390,,,,0.005779,0.094544,0.042588,19.774712,0.005767,231.772,-0.07,9.8265,6.7646,0.0329,6.794955
9023,331.69734816226264,65.20668555953102,331.69813380534,65.20480186019,0.0122722,0.010687,31.81,2218267393395272704,331.6981846581,0.5434,65.20487515455,0.593,2.4793,0.6164,4.0219,17.175,4.798,0.695,16.491,0.731,263,2.6341,346.9,2.488,2.275,95,1.2952,0.1669,20,1.117,false,132.899,0.87066,20.378563,28.1424,3.38943,21.715141,158.476,19.247988,1.404,2.467154,,,0,,,186243316981266508,,,,0.007628,0.130795,0.038684,20.361483,0.007525,135.006,0.002,11.1501,11.853,0.1234,6.884262
9025,224.10320807650487,-41.38744619676766,224.10219089801,-41.38842050551,4.988E-4,4.174E-4,133.81,6100959198108518528,224.10216431999,0.0257,-41.38845099096,0.0211,0.5642,0.029,19.4511,8.196,-4.487,0.029,-6.859,0.029,208,1.8423,249.34,0.059,0.8431,31,,,15,1.091,false,23654.5,6.62268,14.752581,12031.8,21.8556,15.137716,16493.2,14.204632,1.206,0.933085,,,0,,,,,307255431,,0.002772,0.003417,0.003983,14.752581,0.002772,23654.5,-0.005,0.4616,0.4582,-0.1763,4.455366
9026,255.58873081071278,-57.82275030918845,255.58953839992,-57.82082102803,0.0052477,0.0042857,98.15,5916709254346785152,255.58951357913,0.3112,-57.82084276466,0.2464,-0.3484,0.374,-0.9314,5.724,-2.974,0.315,-4.891,0.26,656,2.0757,764.9,0.658,0.9773,31,,,21,1.058,false,259.526,0.572476,19.651915,117.667,4.02135,20.161905,172.133,19.158237,1.117,1.003668,,,0,,,,,369058915,,0.003651,0.037211,0.031547,19.651915,0.003651,259.526,-0.101,5.2301,4.3072,-0.0572,7.115898
9028,31.652387348478698,86.61892153220072,31.66681573554,86.61763070128,0.0027223,0.0024289,129.51,575494629476345216,31.66698211987,0.1268,86.61761444515,0.1124,1.0602,0.1323,8.0144,4.273,2.209,0.16,-3.658,0.16,312,10.3068,667.2,0.971,11.47,31,,,23,1.442,false,1175.86,1.67769,18.011478,360.223,10.2483,18.947113,1295.03,16.967197,1.408,1.979916,,,0,,,211940316678432086,,,884001638,0.003161,0.031015,0.007208,18.011478,0.003161,1175.86,0.076,2.6075,2.5517,-0.1115,5.566184
9029,79.58968586726428,-75.27584434091771,79.58434303873,-75.27583547018,0.003217,0.0031113,63.06,4649044125007589760,79.58437966478,0.1668,-75.27583443028,0.1607,0.012,0.1687,0.071,2.108,2.095,0.197,0.234,0.193,326,0.6848,352.59,0.0,0.0,31,,,25,1.026,false,475.013,1.01911,18.995604,209.037,6.29904,19.537981,364.363,18.344059,1.207,1.193922,,,0,,,,,491979967,,0.003608,0.032836,0.01768,18.995604,0.003608,475.013,-0.029,3.1956,3.1333,0.027,4.888776
9031,228.6429618240426,-76.99640905605277,228.64534750003,-76.99490839071,0.0219152,0.0173009,105.62,5791810407077927552,228.64521717359,1.0733,-76.99494506501,0.8048,2.1141,1.1543,1.8314,10.566,-6.599,1.315,-8.252,1.102,154,1.8093,186.51,2.997,1.513,95,0.8487,0.2933,14,1.105,false,87.4298,0.835045,20.833218,48.4027,9.45702,21.12637,90.819,19.852453,1.592,1.273916,,,0,,,,,,,0.01073,0.212152,0.079355,20.834669,0.010743,87.313,0.348,21.6139,17.6758,-0.1228,5.73767
9032,357.1295410153274,-36.49888677047821,357.12705399746,-36.49866872615,7.086E-4,5.629E-4,38.75,2310803391498873472,357.12703366395,0.0334,-36.49867639697,0.0361,0.6615,0.0482,13.7349,4.063,-3.678,0.038,-1.726,0.041,292,1.1463,328.58,0.13,1.619,31,,,19,1.047,false,7657.27,3.36809,15.977182,4087.72,12.0914,16.309841,5111.0,15.476631,1.201,0.83321,,,0,,,,,2753351,,0.002796,0.004254,0.004583,15.977182,0.002796,7657.27,-0.001,0.6241,0.6554,0.2212,7.239935
9034,244.55540785499937,-45.93591320656494,244.5568602974,-45.93577152796,0.0074874,0.00479,75.11,5990427591975773696,244.55682123127,0.3373,-45.93579926434,0.2254,1.2668,0.432,2.9325,8.736,-6.113,0.457,-6.241,0.317,252,0.4841,272.56,0.121,0.02096,95,1.3231,0.0785,14,1.021,false,300.366,0.995007,19.49324,61.493,4.43823,20.866478,380.998,18.295588,1.473,2.57089,,,0,,,,,,,0.004531,0.078412,0.022521,19.474358,0.004482,305.635,0.056,7.3399,5.0132,0.2236,3.672029
9036,330.77667522162176,59.80195944536101,330.77682008481,59.80274198094,0.0038515,0.0033238,14.54,2202883606521827072,330.77680342036,0.158,59.80274121992,0.1693,0.1727,0.1936,0.8919,1.894,-1.886,0.21,-0.171,0.239,331,2.6981,416.31,0.866,2.818,31,,,23,1.106,false,542.275,1.10957,18.851818,184.262,4.92016,19.674953,500.795,17.998747,1.263,1.676207,,,0,,,179763307767954052,,,750349952,0.003539,0.029125,0.013638,18.851818,0.003539,542.275,-0.029,3.3595,3.8204,0.0717,2.829314
9040,252.13500538451015,-64.76440093766631,252.1330580362,-64.7631231692,0.0058978,0.0017105,70.24,5816076559991304704,252.1330580362,5.5806,-64.7631231692,2.5624,,,,,,,,,69,-0.2482,60.59,0.0,0.0,3,,,7,,false,61.4057,1.25494,21.216845,44.6147,1.54134,21.214848,50.9839,20.479313,1.557,0.735535,,,0,,,,,,,0.022359,0.037613,0.324376,21.216845,0.022359,61.4057,0.362,5.5806,2.5624,0.7087,5.485738
9041,316.39605683074456,-70.22654419218317,316.39486481825,-70.22464514195,0.0038648,0.0030191,162.49,6375313939375463424,316.39495175582,0.1491,-70.22469863254,0.1844,0.6109,0.2291,2.6658,13.735,6.618,0.194,-12.035,0.233,473,1.9147,567.17,0.738,1.683,95,1.313,0.0491,29,1.063,false,385.19,0.842352,19.223179,97.9156,6.22853,20.361412,443.045,18.131777,1.404,2.229635,,,0,,,,,486458744,,0.003637,0.069121,0.014272,19.210321,0.003619,389.779,0.037,3.1052,3.796,-0.1417,6.989032
9045,113.46709194584828,-41.28473643498331,113.46798986244,-41.28336862341,0.0027216,0.0023707,30.07,5536546924280700800,113.46799089523,0.1148,-41.28335054057,0.1249,0.4649,0.1343,3.4612,4.072,0.175,0.153,4.069,0.162,376,1.9754,444.93,0.564,2.103,31,,,28,1.072,false,745.387,1.18375,18.506413,323.938,8.40697,19.062386,603.722,17.795803,1.245,1.266583,,,0,,,,,29862880,,0.00325,0.028315,0.01519,18.506413,0.00325,745.387,0.001,2.4635,2.6379,0.1193,5.490654
9049,216.96543892284862,27.121414284358835,216.96385223771,27.12194993082,0.0088143,0.0078704,112.35,1280503748653276032,216.96374854219,0.3729,27.12188742015,0.4165,1.7354,0.5526,3.1405,25.081,-20.766,0.537,-14.065,0.497,297,0.3279,326.32,0.941,0.5937,95,1.2351,0.1137,19,1.012,false,162.666,0.790566,20.159122,45.0133,5.25627,21.20519,192.693,19.03573,1.461,2.16946,,,0,,,140542169637846882,1237665350243779136,,,0.005953,0.126814,0.041781,20.147336,0.005902,164.442,0.103,8.6841,8.0138,-0.0796,5.437389
9051,260.5031861694051,3.202716076997376,260.50285628526,3.202816373,4.629E-4,3.552E-4,91.7,4387559888893286912,260.50287115267,0.0223,3.20280242729,0.0175,0.8929,0.0292,30.5338,4.583,3.34,0.029,-3.138,0.022,519,-0.0472,533.65,0.0,0.0,31,,,23,0.998,false,13444.3,3.0979,15.366025,6617.44,12.4718,15.786817,9747.13,14.775703,1.217,1.011113,,,0,,,111842605028433819,,,467183709,0.002767,0.00346,0.003954,15.366025,0.002767,13444.3,-0.001,0.4629,0.3553,-0.0159,1.239483
9057,36.392396001613385,57.75490605525917,36.39256297397,57.75543212207,0.0098611,0.0081358,31.06,458826820748796160,36.39257308589,0.3851,57.75542072066,0.4502,1.3254,0.6236,2.1253,2.838,1.214,0.538,-2.565,0.581,388,3.4978,521.52,2.183,3.019,95,1.3203,0.1096,19,1.128,false,148.634,0.694496,20.257069,36.4018,3.38096,21.435734,205.195,18.96748,1.625,2.468254,,,0,,,177300363925257228,,,,0.005773,0.100881,0.029966,20.23997,0.005704,150.994,0.223,8.6288,9.4327,0.1686,1.920804
9058,322.5394082642645,52.06909242658588,322.53764708467,52.06706358431,0.0056989,0.0040388,70.26,2172485580342975872,322.53762353923,0.2512,52.06705447836,0.2187,0.0724,0.26,0.2784,3.848,-3.257,0.341,-2.049,0.261,301,0.3395,337.96,0.558,0.6341,95,1.2117,0.0737,21,1.013,false,324.88,0.864131,19.40806,69.7748,5.23332,20.729296,369.136,18.32993,1.351,2.399366,,,0,,,170483225376411164,1237671940893379191,,711384389,0.003991,0.081481,0.014397,19.392176,0.003961,329.668,-0.041,5.5347,4.2611,0.2179,8.278679
9060,107.26885822584708,-2.7408304158295635,107.26810453753,-2.74240591235,0.0034441,0.0026374,145.94,3107975155865357952,107.26810143403,0.1473,-2.74240276107,0.1604,0.2238,0.1922,1.1644,0.995,-0.697,0.181,0.709,0.2,201,1.6211,238.9,0.378,0.7966,31,,,15,1.081,false,775.614,1.56116,18.463253,369.629,8.79769,18.919127,544.883,17.907137,1.179,1.01199,,,0,,,104701072681019530,,66072560,,0.003517,0.025992,0.017941,18.463253,0.003517,775.614,-0.039,2.9145,3.2129,-0.2431,6.286033
9062,303.75718959000267,-1.7622399983702763,303.75595713535,-1.76328134091,0.0225121,0.0102003,49.86,4223919161012238336,303.75595335398,1.0587,-1.76327857521,1.0569,1.1337,1.0012,1.1323,1.054,-0.85,1.131,0.622,1.014,139,0.8032,151.02,0.877,0.2149,95,1.8445,0.2186,11,1.047,false,109.62,0.950357,20.587639,50.8215,8.33727,21.073425,119.826,19.55152,1.557,1.521906,,,0,,,105883037559464482,,302547595,,0.009808,0.178137,0.085272,20.586251,0.009796,109.761,0.284,18.4228,16.4755,0.6539,5.806948
9063,272.0021824866755,45.811685726199414,272.00325040272,45.8108202263,3.725E-4,3.138E-4,81.39,2116214228798037888,272.00319065992,0.0158,45.81081271073,0.0153,4.1168,0.0161,255.1211,9.521,-9.37,0.023,-1.691,0.019,344,0.7388,351.27,0.0,0.0,31,,,27,1.028,false,26187.3,21.3677,14.642141,8177.19,28.9077,15.557033,26505.2,13.689569,1.324,1.867463,,,0,,,162972720031633691,,,680256358,0.002894,0.004745,0.004423,14.642141,0.002894,26187.3,0.007,0.3713,0.3152,0.051,4.109628
9067,149.4669984564588,-81.25984848526116,149.47874583134,-81.25959143839,8.764E-4,7.615E-4,117.36,5195652419357594240,149.47851448447,0.0413,-81.2595712222,0.0387,0.5613,0.0434,12.9304,9.124,-7.91,0.053,4.549,0.049,344,1.8591,406.41,0.15,1.249,31,,,26,1.071,false,4241.34,2.47042,16.618608,1921.54,9.59448,17.129417,3340.46,15.938378,1.241,1.191039,,,0,,,,,460728707,,0.002827,0.006097,0.005789,16.618608,0.002827,4241.34,0.005,0.8534,0.7871,-0.1143,6.492574
9068,271.5798749108187,49.07292317284637,271.58218520014,49.07277527764,0.0109875,0.0074669,32.94,2123168257590826240,271.58216249693,0.3349,49.07277019195,0.3751,2.7447,0.3752,7.316,3.537,-3.346,0.534,-1.144,0.63,310,1.2918,363.92,0.699,0.3589,95,1.2427,0.1092,23,1.052,false,171.956,0.792225,20.098822,28.9193,4.95864,21.685574,239.126,18.801327,1.559,2.884247,,,0,,,166882715821427992,,,,0.005711,0.186187,0.041447,20.074883,0.005615,175.79,0.095,8.658,10.0757,0.3399,5.474437
9072,273.2571464053567,-73.3797876535672,273.26182972334,-73.37948540593,0.0061727,0.0043132,14.64,6418044603364331008,273.26188953423,0.2286,-73.37947674138,0.258,1.1228,0.3188,3.5218,4.315,3.849,0.276,1.95,0.375,491,1.2867,566.07,0.909,1.115,95,1.2556,0.0751,30,1.041,false,222.937,0.647516,19.81691,51.6457,4.35507,21.055958,273.344,18.656122,1.458,2.399836,,,0,,,,,482911846,,0.004188,0.091598,0.022362,19.801018,0.004153,226.224,0.066,4.4553,6.0709,0.1763,4.943662
9078,79.40121170031003,32.83677846154774,79.40073887672,32.83452220617,0.04164,0.0211978,112.31,181071599248965888,79.40075935801,1.8668,32.83450925178,1.2447,-1.5117,1.7187,-0.8795,4.847,3.872,2.417,-2.915,1.526,102,0.9164,114.08,2.149,1.384,95,1.6061,0.3213,10,1.063,false,98.1896,1.32395,20.707203,38.0245,7.04945,21.388384,95.9707,19.79255,1.365,1.595835,,,0,,,147400794007382032,,,,0.014897,0.201306,0.104711,20.704807,0.014865,98.4065,0.083,39.354,25.1893,-0.4551,8.247473
9081,278.65069210675654,-51.28862075098432,278.64837027167,-51.28724611189,0.0194801,0.0170345,54.1,6655334777599248512,278.64833450465,0.9596,-51.28731550866,0.9127,-1.0694,0.9902,-1.0799,16.405,-5.033,1.132,-15.614,1.091,154,1.4644,182.66,2.559,1.564,95,1.3902,0.2484,14,1.084,false,114.645,1.00207,20.538982,61.1854,6.95466,20.871922,72.5064,20.096954,1.166,0.774967,,,0,,,,,,,0.009882,0.123442,0.117099,20.542767,0.009914,114.246,-0.032,18.6755,17.913,0.1268,7.198383
9083,218.9190355887761,-65.88261546166488,218.91786999689,-65.88277122879,0.0287076,0.0147002,8.09,5849686843764037120,218.91779976694,0.8585,-65.88279448871,1.0475,-2.5005,1.5065,-1.6598,8.311,-6.457,0.926,-5.233,1.791,144,1.8535,175.21,1.671,0.5364,95,1.3162,0.3073,11,1.111,false,93.1936,0.951778,20.7639,42.3569,5.19906,21.27123,78.2183,20.014624,1.294,1.256607,,,0,,,,,,,0.011426,0.133297,0.076865,20.765514,0.011442,93.0552,0.051,15.1045,28.4969,0.1969,1.803936
