Star Number,RA,Dec,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2279,28.112430999999997,-2.111534,28.11247089463,-2.11156123821,0.0052491,0.0045079,155.34,2505698974347032704,28.11247089463,4.6454,-2.11156123821,5.1277,,,,,,,,,43,0.125,38.42,0.4,0.008898,3,,,5,,false,65.5762,1.61433,21.1455,30.3744,8.9221,21.632275,149.37,19.312239,2.741,2.320036,,,0,,,105460281124936519,1237678889595634822,,,0.02687,0.318934,0.150897,21.1455,0.02687,65.5762,1.361,4.6454,5.1277,-0.1151,0.173822
2300,52.691064,-51.819547,52.6910084744,-51.81991055379,0.0102629,0.0080237,150.39,4736397063951708672,52.69117255376,0.4527,-51.81949868955,0.4221,14.8162,0.5102,29.0428,95.438,22.82,0.541,92.669,0.605,348,3.3604,470.9,2.557,45.9,95,1.2948,0.1416,26,1.13,false,151.203,0.739243,20.238462,26.6734,4.77249,21.773346,276.697,18.642883,2.006,3.130463,,,0,,,,,502502079,,0.005981,0.194283,0.022406,20.212871,0.005871,154.81,0.506,8.6242,9.7637,-0.2089,1.314613
2330,12.187297,1.3895929999999999,12.1874107344,1.38987360586,0.0142238,0.008286,43.38,2549246124503034112,12.18733442496,0.5749,1.38951873374,0.3181,13.398,0.6678,20.0628,81.67,-17.165,0.714,-79.846,0.736,345,1.9081,442.52,1.921,3.061,95,1.0784,0.1208,16,1.073,false,176.321,0.732567,20.071604,34.8451,6.85461,21.483189,325.394,18.466871,2.043,3.016317,,,0,,,109660121873288081,1237678617423184232,16733511,,0.005286,0.213601,0.025567,20.046013,0.005196,180.527,0.56,11.4767,11.8008,0.4927,1.089959
2343,0.170894,-50.094119,0.17005837521,-50.09409332412,0.0229685,0.0126383,162.59,4976781813664531584,0.17109389856,0.734,-50.0941538867,1.0793,10.0272,1.7331,5.7857,150.091,149.472,0.878,-13.626,1.376,458,1.4071,638.86,4.875,5.102,95,1.1938,0.2522,20,1.046,false,80.4746,0.631745,20.92322,36.5341,5.33286,21.431797,145.252,19.34259,2.259,2.089207,,,0,,,,,503794036,,0.008958,0.158509,0.044824,20.912853,0.008881,81.2467,0.912,13.8798,22.2403,-0.3402,1.93209
2456,305.581748,-43.978083,305.58177239625,-43.9781075536,0.0020426,9.042E-4,107.71,6679122952184769664,305.58177239625,1.9651,-43.9781075536,1.0621,,,,,,,,,222,7.0813,399.48,6.671,6.996,3,,,11,,false,83.6877,0.911144,20.880713,24.9473,3.49731,21.845982,178.218,19.120514,2.428,2.725468,,,0,,,,,,,0.012138,0.152233,0.079695,20.880713,0.012138,83.6877,0.988,1.9651,1.0621,-0.4658,0.108663
2516,314.753716,-49.365460999999996,314.753746845,-49.36555147322,0.0066673,0.0024872,148.15,6478306915831112960,314.753746845,4.1039,-49.36555147322,5.8135,,,,,,,,,43,1.0936,47.58,3.666,1.095,3,,,5,,false,,,,,,,94.568,19.808535,,,,,0,,,,,,,,,0.012898,,,,,4.1039,5.8135,-0.7189,0.333635
2549,30.124048,-58.729966,30.12414955011,-58.72997267033,0.0061638,0.0045857,39.5,4718087167397275392,30.12414955011,5.2814,-58.72997267033,5.5792,,,,,,,,,43,3.5322,76.79,7.227,1.29,3,,,5,,false,68.1408,2.03202,21.10385,,,,149.528,19.311092,,,,,0,,,,,,,0.032495,,0.151176,21.10385,0.032495,68.1408,,5.2814,5.5792,0.2826,0.191276
2623,330.147915,-56.7533,330.14769171076,-56.75323148112,0.0136775,0.0117888,121.06,6412279936912777600,330.14800127019,0.6575,-56.75333329197,0.5347,11.4081,0.8496,13.4275,44.53,38.186,0.83,-22.907,0.762,315,5.1046,486.48,3.372,4.126,95,0.9025,0.1945,23,1.211,false,112.314,0.703922,20.56128,24.8181,5.56848,21.85162,193.966,19.028584,1.948,2.823036,,,0,,,,,488839820,,0.007341,0.243624,0.041449,20.538269,0.007209,114.72,0.493,13.201,12.3199,-0.1307,0.505038
2656,0.296969,-6.759551,0.29660155555,-6.75943598107,0.0181321,0.010723,65.4,2442679602113111040,0.29707028866,0.7864,-6.75960994423,0.769,16.8829,1.0835,15.5824,111.807,104.732,1.059,-39.142,0.786,263,2.4294,361.36,3.009,2.621,95,1.1612,0.1666,14,1.108,false,111.086,0.841263,20.573215,28.3548,4.73447,21.706976,201.033,18.989727,2.065,2.717249,,,0,,,99880002968838862,1237680264537309866,13077613,,0.008672,0.181309,0.048673,20.551883,0.00852,113.291,0.626,17.0801,12.3299,0.3842,1.37732
2731,320.219556,-41.509715,320.21885814857,-41.50951319546,0.0052016,0.0041403,75.65,6580532321501146880,320.21963241645,0.3163,-41.5097651735,0.2061,24.759,0.3862,64.1054,142.243,130.457,0.324,-56.694,0.256,533,3.8996,781.18,1.456,6.735,95,1.1429,0.0551,19,1.122,false,375.327,0.788884,19.251343,33.5833,3.80659,21.523233,666.566,17.688288,1.865,3.834946,,,0,,,,,488312232,,0.003578,0.123097,0.012264,19.225752,0.003544,384.278,0.267,5.1427,4.2132,0.1099,2.016698
2931,347.382521,-47.717054999999995,347.38255056018,-47.71711052006,0.0034429,0.0015775,19.56,6527251843445154816,347.38255056018,1.8811,-47.71711052006,3.2869,,,,,,,,,112,2.1,139.96,4.168,1.569,3,,,7,,false,64.634,0.89388,21.161213,57.2796,29.5483,20.943542,129.382,19.468214,2.888,1.475328,,,0,,,,,,,0.015266,0.560095,0.090208,21.161213,0.015266,64.634,1.621,1.8811,3.2869,0.4779,0.212309
2939,29.973612,-5.07574,29.97374549752,-5.07565415528,0.0141235,0.0105712,60.43,2491780870831457536,29.97363207072,0.6382,-5.07579044048,0.6333,16.3124,0.8331,19.5809,39.831,-25.421,0.836,-30.664,0.72,269,2.4995,366.34,2.639,3.376,95,1.0331,0.1809,13,1.11,false,139.034,0.864093,20.329563,34.028,6.18431,21.508951,248.244,18.760696,2.03,2.748255,,,0,,,101900299736849556,1237679253595751237,15120381,,0.007289,0.197344,0.04235,20.30773,0.007164,141.858,0.587,13.346,11.5372,0.2445,0.569795
3067,9.705299,-53.888413,9.70539687048,-53.88846697278,0.0023951,0.0017794,172.07,4921752592428253056,9.70539687048,1.7931,-53.88846697278,2.3849,,,,,,,,,78,0.4332,77.66,1.969,0.2974,3,,,8,,false,69.423,1.33061,21.083609,31.2301,6.32915,21.602108,134.755,19.424036,2.391,2.178072,,,0,,,,,,,0.020992,0.220055,0.158037,21.083609,0.020992,69.423,1.031,1.7931,2.3849,-0.0821,0.284381
3097,14.081503,-2.574973,14.08154546468,-2.57503007998,0.0032458,7.595E-4,70.51,2526512450288572672,14.08154546468,3.0703,-2.57503007998,1.2982,,,,,,,,,211,3.6567,288.66,3.514,2.711,3,,,8,,false,79.8995,0.72721,20.931007,32.9376,5.40392,21.544312,143.603,19.35499,2.21,2.189322,,,0,,,104910140814410524,1237678880489931669,13873506,,0.010259,0.178153,0.074567,20.931007,0.010259,79.8995,0.848,3.0703,1.2982,0.7858,0.256024
3194,40.963246999999996,-54.538773,40.96270132038,-54.5387149472,0.0034858,0.0033359,20.92,4741343320088184960,40.96340385967,0.1551,-54.53876491442,0.1689,22.2895,0.2007,111.0838,92.392,91.706,0.209,-11.242,0.216,312,-0.2709,469.79,1.065,5.187,95,0.938,0.049,25,0.988,false,597.329,1.27568,18.746832,38.2063,6.85835,21.383205,1096.2,17.148174,1.899,4.235031,,,0,,,,,503552616,,0.003601,0.194919,0.008544,18.721241,0.003567,611.576,0.246,3.3554,3.4671,0.0293,1.158682
3211,66.643323,-53.476515,66.64339180368,-53.47646557431,0.0021229,0.0018331,177.04,4780658213766837376,66.64339180368,1.8339,-53.47646557431,2.1222,,,,,,,,,61,1.5458,73.2,4.169,1.388,3,,,7,,false,76.5274,1.42129,20.977825,88.387,50.9889,20.472572,127.325,19.485615,2.819,0.986958,,,0,,,,,502163701,,0.020352,0.626348,0.138441,20.977825,0.020352,76.5274,1.603,1.8339,2.1222,-0.0152,0.231065
3248,34.472547,-58.021429999999995,34.47272417139,-58.02154957268,0.0183649,0.0128416,158.93,4739022869518661248,34.47263629511,0.6551,-58.02142408272,0.7232,9.1695,0.7305,12.552,30.114,-10.471,0.847,28.235,1.11,269,3.5281,379.58,3.339,3.682,95,0.9914,0.2017,22,1.156,false,106.738,0.759067,20.616566,30.3622,6.86053,21.63271,191.231,19.044,2.076,2.588709,,,0,,,,,503447103,,0.008198,0.245345,0.050821,20.59738,0.008071,108.641,0.656,13.6817,17.7478,-0.2382,0.547173
3262,13.763523,-53.57029,13.76360623885,-53.57028847033,0.0025521,0.0012957,145.12,4921249840736599552,13.76360623885,1.8055,-53.57028847033,2.2209,,,,,,,,,109,4.526,182.91,6.255,3.061,3,,,11,,false,76.205,1.23009,20.982409,49.3976,20.8145,21.104279,151.699,19.295439,2.639,1.80884,,,0,,,,,,,0.017741,0.457501,0.125546,20.982409,0.017741,76.205,1.33,1.8055,2.2209,-0.5656,0.178034
3271,55.539089999999995,-29.075525,55.53916325099,-29.07554761484,0.0037812,0.0022557,114.49,5080348937052508800,55.53916325099,3.5659,-29.07554761484,2.5827,,,,,,,,,74,3.2858,114.31,6.756,3.528,3,,,9,,false,67.5887,1.29176,21.11268,20.0939,8.30993,22.080883,147.356,19.326973,2.477,2.75391,,,0,,,,,17912046,,0.020933,0.449021,0.125631,21.11268,0.020933,67.5887,1.033,3.5659,2.5827,-0.3772,0.244429
3273,21.850198,-55.415738999999995,21.85015000786,-55.41581106196,0.0203248,0.0039861,97.15,4911061873368209792,21.85015000786,20.1727,-55.41581106196,4.6957,,,,,,,,,42,2.81,65.83,8.243,22.92,3,,,5,,false,60.572,2.2255,21.231688,,,,113.246,19.61284,,,,,0,,,,,,,0.039987,,0.1252,21.231688,0.039987,60.572,,20.1727,4.6957,-0.5182,0.27734
3325,33.543482,-6.4219539999999995,33.54355623574,-6.42200293277,0.0021412,0.0018016,41.19,2487775556130114816,33.54355623574,1.9562,-6.42200293277,2.001,,,,,,,,,88,2.2507,114.68,3.91,2.42,3,,,7,,false,102.942,1.17185,20.65588,26.7943,8.45457,21.768435,210.559,18.93946,2.306,2.828974,,,0,,,,1237679439350727618,15074205,,0.012663,0.3426,0.080576,20.65588,0.012663,102.942,0.85,1.9562,2.001,0.1695,0.318685
3326,83.68149199999999,-54.572610999999995,83.68127616439,-54.57191838698,0.0080372,0.0064956,144.27,4768496034614094464,83.68157308004,0.3407,-54.5726579969,0.3649,17.9286,0.3699,48.4645,170.859,38.726,0.436,-166.412,0.468,322,3.2947,447.65,2.19,4.791,95,1.2128,0.1078,24,1.133,false,223.903,1.23191,19.812218,33.4247,3.96764,21.528376,426.101,18.174116,2.052,3.35426,,,0,,,,,500612307,,0.006578,0.128911,0.015499,19.786627,0.006452,229.243,0.52,7.0593,7.5469,-0.1994,2.533762
3339,315.564146,-51.123996999999996,315.5642461179,-51.12355372399,0.0073325,0.0064717,71.14,6477119786871498112,315.56417358067,0.3596,-51.12408612093,0.3453,20.8791,0.5022,41.5728,120.227,-10.244,0.447,-119.789,0.4,465,4.131,676.21,2.323,5.244,95,1.0913,0.0969,22,1.139,false,187.446,0.603976,20.005177,40.6502,6.39021,21.315887,348.509,18.39236,2.076,2.923527,,,0,,,,,487637723,,0.004453,0.170701,0.017353,19.980662,0.004392,191.727,0.607,7.2474,6.567,0.0764,1.611748
3341,358.05139099999997,-46.728921,358.05145844163,-46.72896890714,0.0674673,0.0035895,120.57,6530553887317274240,358.05145844163,58.1187,-46.72896890714,34.452,,,,,,,,,44,2.0391,59.04,5.563,1.881,3,,,4,,false,63.8977,1.79135,21.173655,25.3509,2.20826,21.828562,50.8391,20.4824,1.192,1.346161,,,0,,,,,490417670,,0.030563,0.094617,0.65071,21.173655,0.030563,63.8977,-0.06,58.1187,34.452,-0.9927,0.239667
3371,56.196149,-53.49886,56.19572716367,-53.49914499566,0.0123996,0.0099055,154.11,4732780770207419264,56.19625502859,0.5188,-53.49881901158,0.6053,6.5911,0.5909,11.1541,101.838,70.648,0.649,73.347,0.738,314,0.9993,377.03,1.966,1.234,95,1.1803,0.1735,27,1.039,false,114.306,0.837318,20.54219,35.6999,6.71185,21.456875,211.749,18.93334,2.165,2.523535,,,0,,,,,,,0.008417,0.204146,0.036071,20.524125,0.008293,116.224,0.755,10.4272,11.9642,-0.1752,1.366982
3379,1.539224,-44.269573,1.53918474161,-44.2693329797,0.0068198,0.0058338,102.94,4991626040977082624,1.53929071855,0.3314,-44.26962518162,0.2712,16.3515,0.4508,36.274,67.926,17.074,0.419,-65.745,0.368,424,3.2261,598.64,1.861,4.399,95,1.1379,0.0865,21,1.113,false,262.835,0.863694,19.638159,29.8321,5.44842,21.651833,469.275,18.069328,1.899,3.582504,,,0,,,,,8838702,,0.004508,0.198314,0.022821,19.612568,0.004442,269.104,0.334,6.7738,5.8871,-0.0683,0.869979
3414,18.395581999999997,-63.418361,18.39465527132,-63.41851234958,0.0155995,0.0101837,127.21,4709301730188622464,18.39575968927,0.5975,-63.4183484507,0.5459,14.7435,0.5896,25.0076,117.15,111.194,0.883,36.878,0.792,320,2.3874,427.42,2.902,3.565,95,1.0692,0.1519,25,1.096,false,140.567,0.809846,20.317657,34.5989,4.75809,21.490887,239.196,18.80101,1.948,2.689877,,,0,,,,,499224424,,0.006835,0.149338,0.037877,20.296773,0.006726,143.297,0.513,13.8664,12.4409,-0.3899,1.589187
3419,344.546577,-41.612671,344.54680541875,-41.61246630994,0.012922,0.0114836,95.77,6543030213261038976,344.54660467483,0.5762,-41.61272904832,0.5816,10.3705,0.7861,13.1922,68.082,-33.77,0.808,-59.116,0.706,240,3.3849,352.14,3.125,24.93,95,1.1836,0.1882,18,1.159,false,133.44,2.36435,20.374155,59.1402,8.30993,20.908834,263.741,18.694952,2.42,2.213882,,,0,,,,,1619891,,0.019434,0.152585,0.036511,20.361578,0.019215,134.994,1.055,12.9083,11.499,-0.0236,0.959676
3515,353.59423,-41.036324,353.59430265313,-41.0363787594,0.0041195,0.00236,152.58,6535754847898980608,353.59430265313,2.8261,-41.0363787594,3.8149,,,,,,,,,82,1.4812,96.11,4.162,1.207,3,,,6,,false,69.8989,1.39871,21.07619,39.0383,7.03103,21.359816,116.154,19.585308,2.22,1.774508,,,0,,,,,,,0.0219,0.195567,0.200209,21.07619,0.0219,69.8989,0.916,2.8261,3.8149,-0.4322,0.278897
3557,27.714019,-50.622796,27.71416150251,-50.62281875392,0.0022523,0.0011555,6.67,4940528299660843264,27.71416150251,1.1771,-50.62281875392,2.241,,,,,,,,,133,1.9313,160.68,3.67,1.153,3,,,15,,false,76.4938,1.32836,20.978302,15.5465,6.70153,22.359463,153.85,19.28015,2.215,3.079313,,,0,,,,,,,0.019055,0.468031,0.101449,20.978302,0.019055,76.4938,0.722,1.1771,2.241,0.1634,0.335615
3585,4.862749,-3.960056,4.86235411077,-3.95960907793,0.008529,0.0063529,76.5,2540319670635535232,4.86283760653,0.4127,-3.96014513508,0.2942,13.4178,0.4631,28.976,162.251,108.527,0.532,-120.613,0.406,258,0.1708,290.67,0.661,0.4981,95,1.1436,0.0838,15,1.006,false,224.176,1.01202,19.810892,43.2104,8.36417,21.24957,391.541,18.265951,1.939,2.98362,,,0,,,103240048626468532,1237679324458778862,13155628,,0.005623,0.210183,0.028417,19.785526,0.005524,229.475,0.461,8.4248,6.4903,0.1344,2.144746
3603,339.248915,-56.414148999999995,339.24904448831,-56.41421067364,0.0266741,0.0055836,160.52,6504954469188564992,339.24904448831,10.3379,-56.41421067364,25.2154,,,,,,,,,41,3.3646,71.7,9.554,4.021,3,,,4,,false,65.0752,1.73967,21.153828,41.8907,12.7331,21.283249,96.6392,19.785011,2.129,1.498238,,,0,,,,,489204930,,0.029156,0.330032,0.240862,21.153828,0.029156,65.0752,0.859,10.3379,25.2154,-0.8207,0.340284
3631,326.865428,1.017789,326.86516613291,1.0177703503,0.0075637,0.0056359,65.03,2693324513299347584,326.86548967621,0.3463,1.0177658057,0.3414,21.8798,0.4541,48.1824,72.793,72.786,0.455,-1.023,0.37,214,3.9742,353.07,1.816,5.888,95,1.1346,0.0937,14,1.199,false,359.534,1.33388,19.298018,51.0557,10.051,21.06843,663.708,17.692951,1.988,3.375479,,,0,,,109223268653441769,1237656239009563086,16058473,,0.00488,0.213759,0.020595,19.272427,0.004803,368.109,0.452,7.2578,6.0247,0.2227,0.944961
3680,21.8094,-5.6367069999999995,21.80944583585,-5.63675485453,0.0026795,0.0020417,58.05,2479082271739852672,21.80944583585,2.5172,-5.63675485453,2.2387,,,,,,,,,86,1.5484,101.57,1.704,0.2415,3,,,7,,false,68.1675,1.34406,21.103424,36.7918,8.46749,21.424166,116.35,19.583483,2.247,1.840683,,,0,,,,1237679253055341497,,,0.021584,0.249894,0.108293,21.103424,0.021584,68.1675,0.933,2.5172,2.2387,0.2399,0.238001
3700,27.925407999999997,-45.262907,27.9255069977,-45.26289682792,0.011472,0.0013417,166.53,4954843666176745984,27.9255069977,2.9732,-45.26289682792,11.161,,,,,,,,,109,5.0227,193.55,7.309,4.318,3,,,10,,false,70.896,1.01352,21.060812,17.1911,15.8671,22.250284,122.042,19.531626,1.964,2.718658,,,0,,,,,,,0.015764,1.002121,0.145099,21.060812,0.015764,70.896,0.525,2.9732,11.161,-0.8859,0.253507
3723,67.549115,-51.645772,67.5487268838,-51.64577975227,0.0215426,0.0199554,105.84,4781260707483194752,67.54920349791,1.0204,-51.64575675115,0.8315,12.2841,0.9868,12.4483,66.745,66.544,1.355,5.175,1.257,199,2.6827,263.67,4.103,2.932,95,0.3107,0.2657,18,1.138,false,102.32,1.01364,20.66246,40.9443,9.81732,21.308058,175.663,19.136192,2.117,2.171866,,,0,,,,,502208832,,0.011103,0.260345,0.061924,20.650631,0.01099,103.441,0.758,21.4284,20.0779,-0.0402,0.867453
3747,356.975393,-56.258790999999995,356.97550201232,-56.25854444362,0.0135594,0.0101333,152.85,6495293026155462656,356.97548143278,0.4983,-56.25883563162,0.5395,11.867,0.7403,16.0306,65.568,-2.572,0.681,-65.517,0.799,394,2.7975,524.29,2.851,3.727,95,1.0234,0.161,26,1.101,false,106.907,0.609654,20.614855,35.008,5.82993,21.478123,177.117,19.127247,1.984,2.350876,,,0,,,,,489632194,,0.006777,0.180831,0.036363,20.599833,0.006699,108.396,0.599,10.9355,12.9211,-0.2333,0.913977
3752,315.240879,-62.765409999999996,315.24090599202,-62.76542689322,0.0056585,0.0020849,173.8,6450897839002665088,315.24090599202,2.161,-62.76542689322,5.6299,,,,,,,,,83,6.6481,192.76,7.763,8.77,3,,,5,,false,71.071,1.72017,21.058136,95.2904,53.2978,20.39092,140.228,19.380808,3.314,1.010113,,,0,,,,,,,0.026423,0.60728,0.055364,21.058136,0.026423,71.071,2.096,2.161,5.6299,-0.2443,0.075339
3901,325.588939,-52.114342,325.58916149195,-52.11386301332,0.0131565,0.0112704,10.87,6462559057462120960,325.5889825644,0.6659,-52.11443507186,0.5718,18.7717,0.9316,20.1501,131.066,-24.723,0.721,-128.713,0.806,449,12.743,1046.66,6.045,43.67,95,1.1759,0.1425,23,1.456,false,157.267,0.942806,20.195776,28.5548,5.29183,21.699345,332.965,18.4419,2.299,3.257444,,,0,,,,,488915107,,0.007068,0.20123,0.022717,20.170185,0.006929,161.017,0.78,11.3429,13.0941,0.0575,1.793133
3937,2.9760039999999996,-5.288251,2.97603465954,-5.28834620398,0.0022961,0.0013352,77.23,2443686101929862144,2.97603465954,2.2586,-5.28834620398,1.3976,,,,,,,,,96,6.3077,204.23,5.449,3.379,3,,,9,,false,94.3809,1.31542,20.750156,19.8773,4.82433,22.09265,172.165,19.158031,2.035,2.934618,,,0,,,101650029760334592,,13120905,,0.015381,0.263529,0.072609,20.750156,0.015381,94.3809,0.564,2.2586,1.3976,0.2384,0.359925
3946,346.657416,-59.659693999999995,346.65701804208,-59.65955624924,0.0193101,0.0124733,169.11,6491423810377713792,346.65751669458,0.5861,-59.65971932467,0.7147,11.4028,0.9315,12.2416,67.515,56.675,0.795,-36.692,1.197,313,2.9746,424.69,3.457,3.579,95,1.2686,0.19,22,1.121,false,95.4088,0.621542,20.738396,31.3662,6.15066,21.597387,163.564,19.213675,2.043,2.383713,,,0,,,,,489226526,,0.007591,0.212922,0.039806,20.72279,0.007497,96.7901,0.654,12.7805,19.1082,-0.1651,0.877289
3976,320.777972,-47.092949999999995,320.77780305181,-47.09296436053,0.0126852,0.0091737,27.68,6575358741336017280,320.77802565877,0.5003,-47.09298275339,0.5095,10.0533,0.7542,13.3306,34.35,34.099,0.621,-4.138,0.745,330,1.8244,400.47,2.013,1.856,95,0.931,0.152,18,1.071,false,116.175,0.663601,20.524588,47.975,13.4279,21.136005,218.503,18.89925,2.294,2.236755,,,0,,,,,487888943,,0.006786,0.303903,0.042402,20.511603,0.006719,117.572,0.925,10.0359,12.0147,0.2619,0.417293
3998,6.622464,-1.5281449999999999,6.62240574108,-1.52812483835,0.0152719,0.0105182,72.82,2541870948397149056,6.6225150047,0.6038,-1.5282018452,0.4544,13.8012,0.7582,18.2029,30.069,24.576,0.924,-17.327,0.686,355,5.2486,570.77,2.828,7.474,95,0.976,0.1228,15,1.204,false,157.381,0.690446,20.194986,32.2075,5.03593,21.568651,283.177,18.61775,2.004,2.950901,,,0,,,106160066223826604,1237679436131992317,13360304,,0.005503,0.169788,0.025962,20.170078,0.00541,161.033,0.53,14.9177,11.0147,0.2105,0.221866
4023,343.871006,-0.576674,343.87118007799,-0.57601578328,0.0155645,0.0107592,103.17,2651588258793809280,343.87103603618,0.674,-0.57680936314,0.5244,16.9017,0.7655,22.0782,181.473,-32.408,0.961,-178.555,0.688,150,0.704,173.08,1.216,0.6605,95,0.8939,0.1737,13,1.039,false,142.57,1.06701,20.302294,25.0885,4.77292,21.839853,254.637,18.733093,1.962,3.10676,,,0,,,107303438710118621,1237666407361610571,7759810,,0.00858,0.206572,0.040009,20.276703,0.008401,145.971,0.465,15.3521,11.0601,-0.1653,2.45104
4049,38.288494,-39.777559,38.28885489684,-39.77728623064,0.016835,0.0115813,142.81,4952869252530901632,38.28855068878,0.6158,-39.77757281324,0.6527,13.7208,0.9513,14.4236,83.216,-52.604,0.858,-64.481,0.943,277,0.4229,364.71,2.749,2.486,95,1.1721,0.2017,21,1.017,false,95.1938,0.738149,20.740845,36.2203,5.70507,21.441162,176.893,19.128618,2.239,2.312544,,,0,,,,,505002950,,0.008858,0.171037,0.053952,20.726507,0.008753,96.4592,0.86,13.7358,15.1285,-0.3459,1.400455
4199,306.003586,-59.724712,306.0036398641,-59.72474613923,0.0049073,0.0019244,108.84,6467250772363418496,306.0036398641,4.6857,-59.72474613923,2.4144,,,,,,,,,79,2.2131,103.49,5.878,1.707,3,,,7,,false,67.2604,1.52118,21.11797,51.3747,21.2686,21.061668,108.358,19.660742,2.375,1.400927,,,0,,,,,,,0.024709,0.449493,0.094463,21.11797,0.024709,67.2604,1.116,4.6857,2.4144,-0.5506,0.157041
4222,327.128955,0.348062,327.12844597752,0.34856135038,0.0122469,0.0093082,43.27,2681170516060251776,327.1290515655,0.4655,0.34794605278,0.4689,13.9036,0.5361,25.9329,194.246,136.255,0.675,-138.442,0.672,183,0.0263,206.38,1.089,0.7622,95,0.9947,0.1234,13,1.0,false,194.911,1.09906,19.962774,28.0823,7.04372,21.71746,338.301,18.424637,1.88,3.292824,,,0,,,108413271288118329,1237663543681614833,16050780,,0.006714,0.272343,0.032545,19.937183,0.006584,199.56,0.356,10.7893,10.9646,0.2672,2.566992
4303,4.922772999999999,-47.556827,4.92286599583,-47.55683142764,0.0027117,0.0013159,149.23,4977538277666578432,4.92286599583,1.7897,-47.55683142764,2.4253,,,,,,,,,87,3.0635,126.93,5.356,4.071,3,,,10,,false,68.2995,1.29423,21.101322,36.2156,11.0997,21.441303,120.491,19.54551,2.294,1.895794,,,0,,,,,,,0.020758,0.332778,0.195323,21.101322,0.020758,68.2995,0.974,1.7897,2.4253,-0.5693,0.226494
4328,25.493235,-46.566109,25.49263747065,-46.56592988731,0.0076217,0.005587,171.29,4954323704550180352,25.49339207002,0.2884,-46.56613709238,0.3427,27.2881,0.4386,62.2208,125.696,116.73,0.351,-46.621,0.48,427,2.884,562.77,1.738,2.832,95,1.2026,0.0921,28,1.1,false,192.839,0.699587,19.974379,34.8482,5.87945,21.483091,338.722,18.423288,1.937,3.059803,,,0,,,,,504107683,,0.004807,0.183202,0.02204,19.948788,0.004732,197.438,0.447,5.6419,7.5812,-0.094,1.613379
4398,354.307388,-52.470817999999994,354.30747801755,-52.4708446936,0.0038557,0.0020709,133.42,6498561947239576064,354.30747801755,3.1415,-52.4708446936,3.0473,,,,,,,,,75,2.7262,106.58,7.5,2.71,3,,,7,,false,63.4026,1.38958,21.182098,32.6461,11.0667,21.553963,128.531,19.475376,2.542,2.078587,,,0,,,,,490205835,,0.023955,0.368065,0.142242,21.182098,0.023955,63.4026,1.196,3.1415,3.0473,-0.5516,0.219555
4453,59.225975999999996,-29.369394,59.22562604374,-29.36937616353,0.0174157,0.0141643,157.03,4888148944397904768,59.22603104643,0.6194,-29.36940130815,0.7449,11.1903,0.951,11.7673,79.615,79.414,0.909,-5.657,1.069,285,1.2788,362.47,3.028,2.43,95,1.0343,0.1926,23,1.053,false,85.5601,0.65171,20.85669,33.7748,9.43494,21.517061,159.883,19.238394,2.263,2.278667,,,0,,,72750592259877031,,18008794,,0.008717,0.303312,0.05031,20.842957,0.008618,86.6492,0.889,14.7059,16.9609,-0.1479,1.099799
4492,317.702265,-50.083022,317.70230816473,-50.08301337244,0.0323501,0.0173957,99.37,6478723523363964672,317.70229199205,1.7816,-50.08306682535,0.7853,2.9198,1.9869,1.4696,12.251,-2.335,1.998,-12.027,1.135,222,6.011,393.18,5.478,7.449,95,1.5141,0.3188,15,1.301,false,92.5309,0.899609,20.77165,40.4698,11.0183,21.320715,172.289,19.15725,2.299,2.163466,,,0,,,,,487652780,,0.010909,0.295616,0.07178,20.75997,0.0108,93.5317,0.942,32.0436,17.954,-0.2078,0.104437
4513,11.405828,-5.239063,11.40586669726,-5.23911854327,0.0194517,0.0025547,81.72,2524235292987763840,11.40586669726,19.2523,-5.23911854327,3.7741,,,,,,,,,61,3.1037,94.74,5.4,1.472,3,,,6,,false,64.5931,1.37343,21.161901,25.6567,7.14809,21.815538,140.476,19.37889,2.572,2.436649,,,0,,,101710114056103342,1237679322851050207,13426277,,0.02325,0.302504,0.124128,21.161901,0.02325,64.5931,1.175,19.2523,3.7741,0.7296,0.243368
